"","Filename","Segment","WC","Analytic","Clout","Authentic","Tone","WPS","Sixltr","Dic","function","pronoun","ppron","i","we","you","shehe","they","ipron","article","prep","auxverb","adverb","conj","negate","verb","adj","compare","interrog","number","quant","affect","posemo","negemo","anx","anger","sad","social","family","friend","female","male","cogproc","insight","cause","discrep","tentat","certain","differ","percept","see","hear","feel","bio","body","health","sexual","ingest","drives","affiliation","achieve","power","reward","risk","focuspast","focuspresent","focusfuture","relativ","motion","space","time","work","leisure","home","money","relig","death","informal","swear","netspeak","assent","nonflu","filler","AllPunc","Period","Comma","Colon","SemiC","QMark","Exclam","Dash","Quote","Apostro","Parenth","OtherP","id"
"54","896.txt",1,47,80.4,26.16,25.35,1,15.67,29.79,89.36,55.32,10.64,8.51,6.38,0,0,0,2.13,2.13,8.51,17.02,6.38,6.38,8.51,2.13,8.51,4.26,0,2.13,0,0,6.38,0,6.38,6.38,0,0,8.51,2.13,2.13,0,0,8.51,0,2.13,0,4.26,0,6.38,0,0,0,0,4.26,0,4.26,0,0,12.77,4.26,2.13,4.26,0,2.13,2.13,6.38,2.13,4.26,2.13,0,4.26,6.38,0,0,0,0,0,0,0,0,0,0,0,8.51,4.26,4.26,0,0,0,0,0,0,0,0,0,896
"55","882.txt",1,36,60.8,71.09,39.76,2.09,18,16.67,91.67,52.78,22.22,13.89,8.33,0,2.78,0,2.78,8.33,11.11,8.33,2.78,2.78,8.33,0,13.89,0,0,0,0,2.78,19.44,8.33,11.11,11.11,0,0,13.89,2.78,0,0,0,8.33,2.78,2.78,0,0,0,2.78,0,0,0,0,0,0,0,0,0,8.33,2.78,0,0,2.78,2.78,0,8.33,0,5.56,0,0,5.56,0,2.78,2.78,0,0,0,0,0,0,0,0,0,5.56,5.56,0,0,0,0,0,0,0,0,0,0,882
"56","1127.txt",1,7,99,50,13.15,25.77,7,14.29,85.71,71.43,28.57,0,0,0,0,0,0,28.57,0,42.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,14.29,0,0,0,0,0,14.29,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,85.71,0,0,0,0,0,14.29,14.29,57.14,0,0,0,1127
"57","1641.txt",1,24,11.24,10.58,91.31,92.4,24,8.33,95.83,62.5,25,8.33,8.33,0,0,0,0,16.67,4.17,8.33,16.67,0,8.33,0,25,8.33,4.17,0,0,0,12.5,8.33,4.17,4.17,0,0,0,0,0,0,0,8.33,0,4.17,0,0,0,4.17,0,0,0,0,4.17,0,4.17,0,0,4.17,0,0,4.17,0,0,4.17,12.5,8.33,16.67,0,4.17,12.5,0,0,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1641
"58","1899.txt",1,23,34.48,9.62,27.39,1,11.5,4.35,95.65,52.17,21.74,8.7,8.7,0,0,0,0,13.04,8.7,8.7,13.04,0,4.35,4.35,17.39,21.74,4.35,0,0,4.35,13.04,0,13.04,0,8.7,0,4.35,0,0,0,0,13.04,0,4.35,0,0,4.35,4.35,0,0,0,0,8.7,0,8.7,0,0,8.7,0,0,4.35,0,4.35,0,13.04,0,4.35,4.35,0,4.35,4.35,0,0,0,0,0,0,0,0,0,0,0,17.39,8.7,4.35,0,0,0,0,0,0,4.35,0,0,1899
"59","2348.txt",1,12,92.84,95.2,1.79,1,12,75,41.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,0,0,8.33,0,8.33,0,0,8.33,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,0,8.33,0,0,0,0,0,0,8.33,0,0,0,0,0,0,91.67,0,0,0,0,0,0,0,0,0,0,91.67,2348
"60","1655.txt",1,21,78.35,17.04,99,25.77,10.5,14.29,95.24,52.38,14.29,4.76,4.76,0,0,0,0,9.52,4.76,19.05,9.52,0,9.52,0,19.05,14.29,9.52,0,0,4.76,9.52,4.76,4.76,0,4.76,0,0,0,0,0,0,14.29,9.52,0,0,0,0,4.76,4.76,0,0,4.76,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,19.05,4.76,4.76,9.52,0,0,4.76,0,0,0,0,0,0,0,0,0,19.05,9.52,4.76,0,0,0,0,0,0,0,0,4.76,1655
"61","1133.txt",1,48,22.13,10.58,35.37,1,16,22.92,97.92,62.5,16.67,12.5,12.5,0,0,0,0,4.17,8.33,10.42,8.33,10.42,12.5,2.08,14.58,6.25,0,0,0,0,16.67,4.17,12.5,12.5,0,0,4.17,4.17,0,0,0,10.42,2.08,2.08,2.08,4.17,0,2.08,2.08,0,0,2.08,4.17,0,4.17,0,0,6.25,4.17,0,0,0,2.08,0,8.33,4.17,4.17,0,2.08,2.08,2.08,4.17,4.17,2.08,2.08,0,0,0,0,0,0,0,8.33,4.17,2.08,0,0,0,2.08,0,0,0,0,0,1133
"62","2412.txt",1,23,87.57,50,94.19,25.77,11.5,17.39,82.61,47.83,8.7,4.35,4.35,0,0,0,0,4.35,4.35,21.74,8.7,4.35,8.7,0,13.04,8.7,8.7,4.35,8.7,4.35,0,0,0,0,0,0,4.35,0,0,0,0,0,0,0,0,0,0,0,4.35,0,4.35,0,0,0,0,0,0,4.35,0,4.35,0,4.35,0,4.35,17.39,0,26.09,0,8.7,17.39,4.35,0,0,0,0,0,0,0,0,0,0,0,17.39,8.7,4.35,4.35,0,0,0,0,0,0,0,0,2412
"63","2374.txt",1,49,81.09,65.86,82.17,1,12.25,18.37,93.88,53.06,6.12,0,0,0,0,0,0,6.12,2.04,22.45,10.2,6.12,10.2,0,20.41,8.16,2.04,2.04,0,2.04,6.12,0,6.12,4.08,0,2.04,4.08,0,0,0,0,8.16,4.08,0,2.04,2.04,0,0,0,0,0,0,2.04,0,0,0,2.04,2.04,0,2.04,0,0,0,2.04,14.29,4.08,24.49,2.04,14.29,8.16,2.04,0,2.04,0,0,2.04,0,0,0,0,0,0,8.16,6.12,2.04,0,0,0,0,0,0,0,0,0,2374
"64","1669.txt",1,52,32.33,6.21,99,1,26,25,96.15,63.46,13.46,11.54,11.54,0,0,0,0,1.92,5.77,15.38,15.38,9.62,7.69,1.92,23.08,5.77,1.92,5.77,0,1.92,5.77,0,5.77,1.92,1.92,1.92,0,0,0,0,0,13.46,3.85,5.77,0,0,3.85,1.92,1.92,0,0,1.92,0,0,0,0,0,3.85,0,1.92,1.92,0,0,0,17.31,3.85,19.23,3.85,7.69,9.62,3.85,0,1.92,0,0,0,0,0,0,0,0,0,3.85,3.85,0,0,0,0,0,0,0,0,0,0,1669
"65","2360.txt",1,11,92.84,3.48,99,1,11,0,100,54.55,9.09,9.09,9.09,0,0,0,0,0,9.09,18.18,0,0,9.09,9.09,18.18,0,0,0,0,0,9.09,0,9.09,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.18,18.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.18,9.09,27.27,0,9.09,18.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2360
"66","2406.txt",1,16,71.61,99,7.84,99,5.33,25,81.25,50,12.5,12.5,0,12.5,0,0,0,0,6.25,12.5,12.5,0,6.25,0,25,6.25,6.25,0,0,0,6.25,6.25,0,0,0,0,18.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.75,18.75,12.5,6.25,12.5,0,0,18.75,6.25,12.5,0,12.5,0,6.25,0,0,0,0,0,0,0,0,0,0,0,18.75,12.5,0,0,0,0,0,0,0,0,0,6.25,2406
"67","470.txt",1,54,74.89,13.32,87.07,25.77,10.8,12.96,92.59,61.11,3.7,1.85,1.85,0,0,0,0,1.85,12.96,16.67,12.96,7.41,7.41,9.26,25.93,3.7,3.7,3.7,1.85,0,0,0,0,0,0,0,7.41,0,0,0,0,12.96,1.85,1.85,1.85,1.85,1.85,7.41,7.41,0,5.56,1.85,0,0,0,0,0,1.85,0,1.85,0,0,0,1.85,14.81,5.56,18.52,3.7,11.11,3.7,5.56,1.85,0,5.56,0,0,0,0,0,0,0,0,11.11,3.7,1.85,0,0,1.85,1.85,0,0,1.85,0,0,470
"68","316.txt",1,41,77.86,50,56.3,71.55,13.67,19.51,87.8,56.1,4.88,4.88,0,0,4.88,0,0,0,14.63,9.76,12.2,4.88,7.32,4.88,12.2,7.32,0,0,0,0,7.32,4.88,2.44,0,0,2.44,7.32,0,0,0,0,9.76,0,0,2.44,4.88,2.44,7.32,4.88,2.44,0,2.44,2.44,0,2.44,0,0,0,0,0,0,0,0,0,14.63,0,17.07,2.44,7.32,7.32,2.44,7.32,7.32,0,0,0,0,0,0,0,0,0,14.63,4.88,2.44,0,0,0,4.88,0,0,2.44,0,0,316
"69","1682.txt",1,15,99,74.76,10.08,1,15,46.67,66.67,26.67,0,0,0,0,0,0,0,0,0,20,0,0,6.67,0,6.67,13.33,0,0,0,0,20,0,20,6.67,6.67,6.67,6.67,0,0,0,0,6.67,0,0,6.67,0,0,0,0,0,0,0,0,0,0,0,0,13.33,6.67,0,0,0,6.67,0,6.67,0,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,6.67,0,0,0,0,0,0,0,0,26.67,1682
"70","1696.txt",1,13,1,77.92,63.54,1,6.5,15.38,100,53.85,0,0,0,0,0,0,0,0,0,0,15.38,23.08,23.08,7.69,15.38,7.69,0,15.38,0,0,15.38,0,15.38,0,7.69,0,23.08,0,0,0,0,23.08,0,15.38,0,0,0,7.69,0,0,0,0,0,0,0,0,0,7.69,7.69,0,0,0,0,0,15.38,0,15.38,0,7.69,7.69,0,0,0,0,0,0,0,0,0,0,0,0,92.31,0,0,0,0,92.31,0,0,0,0,0,0,1696
"71","302.txt",1,23,23.89,99,27.39,1,23,34.78,95.65,56.52,21.74,8.7,0,8.7,0,0,0,13.04,0,13.04,8.7,8.7,4.35,0,13.04,0,0,4.35,0,0,4.35,0,4.35,0,4.35,0,21.74,0,0,0,0,13.04,0,4.35,4.35,0,4.35,0,0,0,0,0,0,0,0,0,0,30.43,8.7,21.74,21.74,0,0,13.04,4.35,4.35,21.74,4.35,4.35,13.04,21.74,0,0,0,0,0,0,0,0,0,0,0,8.7,4.35,4.35,0,0,0,0,0,0,0,0,0,302
"72","464.txt",1,16,54.96,26.6,35.37,1,8,25,93.75,50,18.75,6.25,6.25,0,0,0,0,12.5,6.25,12.5,12.5,0,6.25,0,25,6.25,0,0,0,0,18.75,0,18.75,18.75,0,0,0,0,0,0,0,18.75,12.5,0,0,6.25,0,0,12.5,0,0,6.25,12.5,0,6.25,0,6.25,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,6.25,0,0,0,0,0,0,12.5,6.25,0,0,0,0,0,0,0,6.25,0,0,464
"73","1872.txt",1,45,83.85,74.76,71.7,1,22.5,31.11,84.44,46.67,11.11,4.44,2.22,0,0,0,2.22,6.67,4.44,17.78,4.44,6.67,6.67,0,6.67,6.67,4.44,0,0,0,8.89,2.22,6.67,4.44,2.22,0,11.11,0,0,0,0,6.67,0,0,0,4.44,0,2.22,2.22,2.22,0,0,0,0,0,0,0,15.56,4.44,4.44,4.44,4.44,2.22,0,6.67,0,20,0,13.33,6.67,2.22,0,0,0,0,0,0,0,0,0,0,0,6.67,4.44,0,0,0,0,0,0,0,2.22,0,0,1872
"74","458.txt",1,30,32.98,99,3.37,99,30,33.33,90,63.33,13.33,10,0,10,0,0,0,3.33,6.67,16.67,10,6.67,20,0,10,13.33,10,3.33,0,3.33,13.33,10,3.33,0,0,0,16.67,0,0,0,0,13.33,3.33,3.33,0,0,6.67,0,0,0,0,0,0,0,0,0,0,16.67,10,6.67,0,6.67,0,0,13.33,0,6.67,0,3.33,3.33,0,0,0,0,0,0,0,0,0,0,0,0,13.33,3.33,10,0,0,0,0,0,0,0,0,0,458
"75","1873.txt",1,43,92.84,94.81,21.56,1,43,27.91,88.37,44.19,11.63,6.98,0,6.98,0,0,0,4.65,6.98,16.28,6.98,0,4.65,0,9.3,11.63,6.98,0,0,6.98,4.65,0,4.65,2.33,0,0,13.95,0,0,0,0,13.95,4.65,0,2.33,0,2.33,4.65,11.63,4.65,2.33,2.33,2.33,0,2.33,0,0,11.63,6.98,0,0,4.65,0,0,6.98,0,9.3,2.33,6.98,0,0,0,0,0,0,0,0,0,0,0,0,0,6.98,2.33,4.65,0,0,0,0,0,0,0,0,0,1873
"76","459.txt",1,52,48.13,77.92,63.54,1,52,9.62,94.23,57.69,9.62,3.85,0,3.85,0,0,0,5.77,7.69,13.46,13.46,5.77,7.69,5.77,26.92,0,0,0,0,0,5.77,0,5.77,0,1.92,1.92,11.54,0,1.92,0,0,9.62,0,1.92,3.85,1.92,3.85,1.92,1.92,0,1.92,0,3.85,0,0,0,3.85,11.54,3.85,1.92,3.85,3.85,0,1.92,13.46,5.77,25,5.77,11.54,7.69,0,1.92,0,3.85,0,0,0,0,0,0,0,0,5.77,0,1.92,0,0,0,0,0,0,3.85,0,0,459
"77","1867.txt",1,29,83.44,63.49,3.81,25.77,29,17.24,82.76,44.83,3.45,3.45,0,3.45,0,0,0,0,13.79,6.9,10.34,0,10.34,3.45,13.79,3.45,3.45,0,0,3.45,13.79,6.9,6.9,6.9,0,0,6.9,0,0,0,0,17.24,3.45,0,3.45,6.9,3.45,3.45,0,0,0,0,0,0,0,0,0,17.24,3.45,3.45,6.9,0,3.45,0,6.9,0,6.9,0,6.9,0,6.9,0,0,0,0,0,0,0,0,0,0,0,10.34,0,3.45,0,0,0,0,0,0,6.9,0,0,1867
"78","303.txt",1,19,33.88,94.27,50.35,1,19,31.58,84.21,31.58,5.26,5.26,0,0,5.26,0,0,0,5.26,0,5.26,5.26,10.53,5.26,15.79,5.26,0,0,0,0,15.79,5.26,10.53,5.26,0,0,21.05,0,0,0,0,5.26,0,0,0,0,0,5.26,0,0,0,0,5.26,0,0,0,0,21.05,10.53,0,0,5.26,5.26,0,10.53,0,15.79,5.26,15.79,0,0,0,5.26,0,0,0,0,0,0,0,0,0,10.53,0,0,0,0,0,0,5.26,0,5.26,0,0,303
"79","1697.txt",1,28,8.99,85.81,1.06,1,28,7.14,96.43,53.57,14.29,3.57,0,0,0,0,3.57,10.71,0,14.29,10.71,10.71,17.86,0,17.86,17.86,14.29,0,0,14.29,3.57,0,3.57,0,0,0,10.71,0,0,0,0,17.86,0,0,7.14,3.57,7.14,0,0,0,0,0,3.57,0,3.57,0,0,7.14,0,0,3.57,3.57,0,0,14.29,7.14,14.29,3.57,10.71,3.57,0,0,3.57,0,0,0,0,0,0,0,0,0,3.57,3.57,0,0,0,0,0,0,0,0,0,0,1697
"80","465.txt",1,28,20.29,14.19,4.35,99,28,28.57,89.29,50,17.86,10.71,10.71,0,0,0,0,7.14,0,10.71,10.71,3.57,10.71,0,21.43,3.57,0,0,0,0,7.14,7.14,0,0,0,0,7.14,3.57,3.57,0,0,17.86,0,0,7.14,7.14,3.57,7.14,3.57,3.57,0,0,3.57,0,0,0,3.57,21.43,7.14,7.14,0,7.14,0,0,14.29,0,0,0,0,0,3.57,3.57,7.14,0,0,0,0,0,0,0,0,0,14.29,0,3.57,0,0,0,3.57,3.57,0,3.57,0,0,465
"81","471.txt",1,25,40.12,1,99,25.77,25,20,92,40,16,16,16,0,0,0,0,0,4,4,8,0,8,0,28,8,4,0,0,4,16,8,8,4,0,0,0,0,0,0,0,28,8,8,0,4,4,8,16,4,0,12,4,0,4,0,0,0,0,0,0,0,0,0,28,0,8,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,16,4,12,0,0,0,0,0,0,0,0,0,471
"82","1683.txt",1,20,92.84,99,15.86,25.77,10,30,100,40,10,5,0,5,0,0,0,5,5,15,0,0,10,0,15,5,0,0,0,0,20,10,10,10,0,0,25,0,0,0,0,5,0,0,0,0,5,0,5,0,5,0,0,0,0,0,0,15,10,5,0,0,0,0,20,0,15,5,15,0,10,0,5,0,0,0,0,0,0,0,0,0,15,10,5,0,0,0,0,0,0,0,0,0,1683
"83","317.txt",1,44,50.13,50,74.76,1,11,13.64,97.73,61.36,20.45,13.64,11.36,2.27,0,0,0,6.82,4.55,15.91,6.82,4.55,6.82,2.27,27.27,2.27,2.27,0,0,2.27,9.09,0,9.09,0,0,6.82,13.64,0,2.27,0,0,13.64,0,6.82,0,0,4.55,2.27,2.27,0,2.27,0,0,0,0,0,0,9.09,4.55,2.27,0,0,2.27,6.82,18.18,2.27,11.36,2.27,6.82,2.27,0,2.27,0,0,0,0,0,0,0,0,0,0,11.36,6.82,2.27,0,0,0,0,0,0,0,0,2.27,317
"84","2361.txt",1,14,5.53,76.25,99,1,14,21.43,92.86,57.14,21.43,14.29,7.14,7.14,0,0,0,7.14,0,7.14,14.29,14.29,0,0,28.57,0,0,0,0,7.14,7.14,0,7.14,7.14,0,0,7.14,0,0,0,0,21.43,7.14,0,0,14.29,0,0,7.14,0,0,7.14,0,0,0,0,0,14.29,7.14,0,0,7.14,0,0,14.29,14.29,21.43,0,7.14,21.43,0,0,0,0,0,0,0,0,0,0,0,0,7.14,7.14,0,0,0,0,0,0,0,0,0,0,2361
"85","1668.txt",1,22,92.84,32.48,96.4,94.75,22,27.27,81.82,45.45,13.64,4.55,4.55,0,0,0,0,9.09,9.09,18.18,13.64,0,0,0,22.73,0,0,0,9.09,0,4.55,4.55,0,0,0,0,0,0,0,0,0,9.09,4.55,4.55,0,0,0,0,0,0,0,0,0,0,0,0,0,4.55,0,4.55,4.55,0,0,4.55,9.09,0,22.73,9.09,4.55,9.09,4.55,0,0,0,0,0,0,0,0,0,0,0,22.73,0,0,0,0,0,4.55,0,0,18.18,0,0,1668
"86","2407.txt",1,9,92.84,50,58.07,25.77,9,11.11,77.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,11.11,0,0,0,0,44.44,22.22,22.22,0,11.11,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,22.22,11.11,0,11.11,0,0,0,33.33,0,22.22,11.11,22.22,0,0,0,0,0,0,0,22.22,11.11,11.11,0,0,0,11.11,0,11.11,0,0,0,0,0,0,0,0,0,2407
"87","2413.txt",1,28,37.39,36.03,89.63,87.2,14,17.86,96.43,60.71,14.29,7.14,0,7.14,0,0,0,7.14,0,17.86,10.71,0,10.71,7.14,25,3.57,0,0,0,0,3.57,3.57,0,0,0,0,10.71,0,0,0,0,21.43,0,0,3.57,7.14,3.57,14.29,0,0,0,0,0,0,0,0,0,17.86,7.14,7.14,0,0,3.57,0,17.86,0,17.86,10.71,10.71,3.57,0,0,7.14,0,0,0,0,0,0,0,0,0,7.14,7.14,0,0,0,0,0,0,0,0,0,0,2413
"88","2375.txt",1,17,1.03,27.83,28.81,1,17,5.88,100,52.94,11.76,11.76,11.76,0,0,0,0,0,0,0,0,17.65,23.53,0,11.76,23.53,0,0,0,0,23.53,5.88,17.65,11.76,0,0,5.88,5.88,0,0,0,11.76,5.88,0,5.88,0,0,0,5.88,0,0,5.88,5.88,0,5.88,0,0,11.76,5.88,0,0,0,5.88,0,11.76,0,5.88,0,5.88,5.88,0,5.88,5.88,0,0,0,0,0,0,0,0,0,5.88,0,5.88,0,0,0,0,0,0,0,0,0,2375
"89","1654.txt",1,14,92.84,50,13.15,1,14,35.71,78.57,50,0,0,0,0,0,0,0,0,14.29,14.29,7.14,14.29,7.14,0,21.43,0,0,0,0,7.14,7.14,0,7.14,7.14,0,0,0,0,0,0,0,14.29,7.14,0,7.14,0,0,0,7.14,0,0,7.14,0,0,0,0,0,7.14,0,0,7.14,0,0,14.29,0,7.14,14.29,0,7.14,7.14,0,0,0,0,0,0,0,0,0,0,0,0,14.29,7.14,7.14,0,0,0,0,0,0,0,0,0,1654
"90","1132.txt",1,32,54.96,37.72,1,1,16,18.75,78.12,50,12.5,3.12,0,0,0,0,3.12,9.38,6.25,9.38,9.38,0,9.38,3.12,12.5,3.12,0,3.12,0,0,12.5,3.12,9.38,0,3.12,6.25,6.25,0,0,0,0,12.5,0,3.12,6.25,0,0,3.12,0,0,0,0,3.12,3.12,0,0,0,12.5,0,3.12,9.38,0,6.25,0,9.38,0,3.12,3.12,0,0,6.25,0,0,3.12,0,0,3.12,3.12,0,0,0,0,6.25,6.25,0,0,0,0,0,0,0,0,0,0,1132
"91","1126.txt",1,47,30.45,58.41,96.52,25.77,23.5,12.77,95.74,63.83,12.77,4.26,0,2.13,2.13,0,0,8.51,2.13,21.28,12.77,10.64,12.77,2.13,25.53,6.38,4.26,2.13,0,0,0,0,0,0,0,0,6.38,0,0,0,0,10.64,0,0,6.38,2.13,0,6.38,2.13,2.13,0,0,0,0,0,0,0,6.38,2.13,0,2.13,2.13,0,4.26,19.15,0,31.91,10.64,12.77,14.89,2.13,0,0,0,0,2.13,0,0,0,0,0,0,2.13,2.13,0,0,0,0,0,0,0,0,0,0,1126
"92","2349.txt",1,24,17.96,33.83,74.76,1,12,20.83,75,50,25,16.67,12.5,4.17,0,0,0,8.33,4.17,8.33,12.5,0,8.33,0,16.67,12.5,8.33,4.17,0,0,8.33,0,8.33,8.33,0,0,4.17,0,0,0,0,4.17,0,4.17,0,0,0,0,0,0,0,0,4.17,0,4.17,0,0,8.33,4.17,0,4.17,0,0,4.17,12.5,0,12.5,0,4.17,8.33,0,0,0,0,0,0,0,0,0,0,0,0,16.67,8.33,0,0,0,0,0,0,0,8.33,0,0,2349
"93","1898.txt",1,34,14.53,61.58,6.2,79.41,11.33,11.76,85.29,64.71,14.71,8.82,0,8.82,0,0,0,5.88,11.76,2.94,17.65,5.88,5.88,5.88,17.65,0,0,0,2.94,0,8.82,5.88,2.94,0,2.94,0,8.82,0,0,0,0,14.71,0,0,5.88,5.88,2.94,8.82,0,0,0,0,0,0,0,0,0,11.76,8.82,2.94,0,0,0,0,17.65,5.88,8.82,2.94,5.88,2.94,0,5.88,0,0,0,2.94,0,0,0,0,0,0,11.76,8.82,0,0,0,0,0,2.94,0,0,0,0,1898
"94","1640.txt",1,12,1,1,99,25.77,12,16.67,100,66.67,25,16.67,16.67,0,0,0,0,8.33,0,0,16.67,16.67,16.67,0,33.33,16.67,8.33,0,0,0,16.67,8.33,8.33,8.33,0,0,0,0,0,0,0,16.67,8.33,0,0,0,0,8.33,0,0,0,0,0,0,0,0,0,16.67,0,8.33,0,16.67,0,0,25,16.67,8.33,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,8.33,0,8.33,0,0,0,0,0,0,0,0,0,1640
"95","883.txt",1,29,76.59,24.51,86.38,1,29,24.14,89.66,62.07,6.9,3.45,3.45,0,0,0,0,3.45,17.24,10.34,10.34,10.34,6.9,3.45,20.69,6.9,0,0,0,0,6.9,0,6.9,3.45,0,0,3.45,0,0,0,0,6.9,3.45,0,0,0,0,3.45,3.45,0,0,3.45,0,0,0,0,0,13.79,3.45,3.45,3.45,3.45,0,0,10.34,0,17.24,0,10.34,6.9,3.45,0,0,0,0,0,0,0,0,0,0,0,3.45,3.45,0,0,0,0,0,0,0,0,0,0,883
"96","129.txt",1,8,11.24,10.58,99,25.77,8,0,87.5,50,25,12.5,12.5,0,0,0,0,12.5,0,12.5,12.5,12.5,0,0,37.5,0,0,0,0,0,25,12.5,12.5,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.5,0,12.5,12.5,12.5,0,12.5,37.5,0,25,0,12.5,12.5,0,0,0,0,0,0,0,0,0,0,0,0,50,0,12.5,0,0,0,0,0,0,25,0,12.5,129
"97","897.txt",1,17,14.53,96.11,66.34,1,17,5.88,88.24,52.94,17.65,17.65,5.88,11.76,0,0,0,0,0,17.65,5.88,11.76,17.65,0,23.53,11.76,11.76,0,0,5.88,5.88,0,5.88,0,5.88,0,11.76,0,0,0,0,5.88,0,0,0,5.88,0,0,0,0,0,0,5.88,0,5.88,0,0,17.65,11.76,0,0,5.88,0,0,29.41,0,17.65,5.88,17.65,5.88,0,0,0,0,0,0,0,0,0,0,0,0,11.76,0,5.88,0,0,0,5.88,0,0,0,0,0,897
"98","667.txt",1,34,26.21,81.12,66.34,79.41,17,14.71,94.12,64.71,11.76,5.88,0,5.88,0,0,0,5.88,5.88,14.71,8.82,20.59,8.82,0,17.65,2.94,0,8.82,0,5.88,8.82,5.88,2.94,0,0,2.94,5.88,0,0,0,0,26.47,5.88,2.94,5.88,8.82,2.94,2.94,0,0,0,0,0,0,0,0,0,5.88,5.88,0,0,0,0,0,17.65,5.88,20.59,2.94,11.76,8.82,0,0,2.94,0,0,0,0,0,0,0,0,0,2.94,2.94,0,0,0,0,0,0,0,0,0,0,667
"99","1495.txt",1,8,99,50,74.76,25.77,8,37.5,50,50,0,0,0,0,0,0,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,12.5,12.5,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,25,1495
"100","101.txt",1,8,99,99,74.76,99,8,12.5,100,37.5,12.5,12.5,0,0,12.5,0,0,0,0,25,0,0,0,0,12.5,0,0,0,0,0,12.5,12.5,0,0,0,0,25,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,12.5,0,0,0,12.5,0,12.5,0,25,12.5,25,0,0,12.5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101
"101","2188.txt",1,20,65.29,97.69,99,96.76,10,10,100,50,10,10,0,10,0,0,0,0,0,20,5,10,10,0,25,15,15,0,0,5,5,5,0,0,0,0,20,5,5,0,0,15,0,0,5,0,5,10,5,5,0,0,5,0,5,0,0,20,20,0,0,0,0,0,30,5,30,10,20,10,0,5,5,0,0,0,0,0,0,0,0,0,40,25,0,0,0,0,15,0,0,0,0,0,2188
"102","115.txt",1,8,71.61,50,7.84,25.77,8,12.5,100,37.5,12.5,0,0,0,0,0,0,12.5,0,12.5,12.5,0,0,0,37.5,0,0,0,0,12.5,25,12.5,12.5,0,0,0,0,0,0,0,0,25,0,0,12.5,12.5,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,25,25,0,12.5,0,0,0,0,0,0,12.5,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115
"103","1481.txt",1,18,17.96,71.09,4.97,25.77,9,22.22,83.33,38.89,16.67,5.56,5.56,0,0,0,0,11.11,0,5.56,0,16.67,5.56,0,22.22,0,0,0,0,5.56,11.11,5.56,5.56,0,5.56,0,11.11,5.56,0,0,0,11.11,0,0,5.56,0,5.56,0,5.56,5.56,0,0,0,0,0,0,0,5.56,5.56,0,0,0,0,0,22.22,0,11.11,5.56,5.56,5.56,0,5.56,11.11,0,0,0,0,0,0,0,0,0,22.22,0,0,0,0,0,11.11,0,0,0,0,11.11,1481
"104","673.txt",1,24,96.08,98.11,23.51,92.4,24,20.83,87.5,62.5,12.5,8.33,0,8.33,0,0,0,4.17,12.5,20.83,12.5,0,4.17,0,12.5,4.17,4.17,0,0,0,12.5,8.33,4.17,4.17,4.17,0,12.5,0,0,0,0,4.17,0,4.17,0,0,0,0,0,0,0,0,4.17,0,4.17,0,0,20.83,12.5,0,8.33,0,4.17,4.17,8.33,0,16.67,4.17,8.33,4.17,0,4.17,0,0,0,0,0,0,0,0,0,0,4.17,4.17,0,0,0,0,0,0,0,0,0,0,673
